Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"147391363539",Tapu Fini 040/198 NM SWSH06: Chilling Reign,,06.22.26-028,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 05:29:11 PDT","Jul-22-26 05:29:11 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363576",Regirock 089/185 NM SWSH04: Vivid Voltage Reverse Holo,,06.22.26-031,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 05:29:12 PDT","Jul-22-26 05:29:12 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363577",Talonflame 32/236 NM SM - Unified Minds Reverse Holo,,06.22.26-021,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","0","0","Jun-22-26 05:29:12 PDT","Jul-22-26 05:29:12 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363582",Moltres 021/172 NM SWSH09: Brilliant Stars,,06.22.26-026,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 05:29:12 PDT","Jul-22-26 05:29:12 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363594",Excadrill 115/236 NM SM - Cosmic Eclipse Reverse Holo,,06.22.26-022,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 05:29:12 PDT","Jul-22-26 05:29:12 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363630",Grapploct 092/198 NM SWSH06: Chilling Reign,,06.22.26-029,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-22-26 05:29:12 PDT","Jul-22-26 05:29:12 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363631",Butterfree 3/147 NM SM - Burning Shadows Reverse Holo,,06.22.26-027,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 05:29:12 PDT","Jul-22-26 05:29:12 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363638",Stoutland 176/236 NM SM - Cosmic Eclipse Reverse Holo,,06.22.26-023,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 05:29:12 PDT","Jul-22-26 05:29:12 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363971",Regidrago 124/203 NM SWSH07: Evolving Skies,,06.22.26-018,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363972",Beedrill 003/185 NM SWSH04: Vivid Voltage Reverse Holo,,06.22.26-001,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363973",Galarian Obstagoon 161/264 NM SWSH08: Fusion Strike Reverse Holo,,06.22.26-006,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363974",Hydreigon 115/203 NM SWSH07: Evolving Skies Reverse Holo,,06.22.26-012,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363975",Altaria 106/203 NM SWSH07: Evolving Skies Reverse Holo,,06.22.26-017,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363976",Banette 063/198 NM SWSH06: Chilling Reign Reverse Holo,,06.22.26-004,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363977",Zoroark 103/203 NM SWSH07: Evolving Skies Reverse Holo,,06.22.26-015,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363978",Spectrier 081/196 NM Trick or Trade 2023,,06.22.26-019,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363979",Zygarde 118/203 NM SWSH07: Evolving Skies,,06.22.26-013,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363980",Thundurus 052/198 NM SWSH06: Chilling Reign Reverse Holo,,06.22.26-008,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363981",Zeraora 061/185 NM SWSH04: Vivid Voltage,,06.22.26-003,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363982",Cinderace (034) 034/202 NM SWSH01: Sword & Shield Base Set,,06.22.26-009,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363983",Weavile 74/156 NM SM - Ultra Prism,,06.22.26-005,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363984",Malamar 90/147 NM SM - Burning Shadows Reverse Holo,,06.22.26-010,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363985",Marshadow 080/203 NM SWSH07: Evolving Skies,,06.22.26-014,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363986",Yanmega 007/185 NM SWSH04: Vivid Voltage Reverse Holo,,06.22.26-002,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363988",Landorus 148/264 NM SWSH08: Fusion Strike,,06.22.26-007,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363989",Mimikyu 097/193 NM Trick or Trade 2023,,06.22.26-011,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391363990",Scrafty 138/236 NM SM - Unified Minds Reverse Holo,,06.22.26-020,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 05:29:18 PDT","Jul-22-26 05:29:18 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517839",Kyogre 003/025 NM Celebrations,,06.17.26.1-004,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 07:09:42 PDT","Jul-22-26 07:09:42 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517905",Reshiram 002/025 NM Celebrations,,06.17.26.1-005,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-22-26 07:09:42 PDT","Jul-22-26 07:09:42 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517951",Groudon 017/025 NM Celebrations,,06.17.26.1-011,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-22-26 07:09:43 PDT","Jul-22-26 07:09:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517952",Lugia 022/025 NM Celebrations,,06.17.26.1-009,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 07:09:43 PDT","Jul-22-26 07:09:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517956",Ho-Oh 001/025 NM Celebrations,,06.17.26.1-006,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 07:09:43 PDT","Jul-22-26 07:09:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517964",Cosmoem 014/025 NM Celebrations,,06.17.26.1-013,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 07:09:43 PDT","Jul-22-26 07:09:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517976",Zekrom 010/025 NM Celebrations,,06.17.26.1-007,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 07:09:43 PDT","Jul-22-26 07:09:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517977",Professor's Research 023/025 NM Celebrations,,06.17.26.1-008,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 07:09:43 PDT","Jul-22-26 07:09:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517980",Lunala 015/025 NM Celebrations,,06.17.26.1-012,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 07:09:43 PDT","Jul-22-26 07:09:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517988",Cosmog 013/025 NM Celebrations,,06.17.26.1-001,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 07:09:43 PDT","Jul-22-26 07:09:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517990",Xerneas 012/025 NM Celebrations,,06.17.26.1-002,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-22-26 07:09:43 PDT","Jul-22-26 07:09:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391517998",Palkia 004/025 NM Celebrations,,06.17.26.1-003,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 07:09:43 PDT","Jul-22-26 07:09:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391518037",Solgaleo 021/025 NM Celebrations,,06.17.26.1-010,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 07:09:44 PDT","Jul-22-26 07:09:44 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532581",Pikachu ex - 057/191 NM SV08: Surging Sparks Holo,,06.15.26.1-027,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","1","0","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532582",Latias ex - 076/191 NM SV08: Surging Sparks Holo,,06.15.26.1-026,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532583",Mega Gardevoir ex 089/217 NM ME: Ascended Heroes Holo,,06.15.26.1-021,"1","FIXED_PRICE","USD",1.89,,,1.89,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532584",Flygon ex - 222/191 NM SV08: Surging Sparks Holo,,06.15.26.1-030,"1","FIXED_PRICE","USD",4.25,,,4.25,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532588",Simisear VSTAR 023/159 NM SWSH: Crown Zenith Holo,,06.15.26.1-033,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532589",Gardevoir VMAX 17/73 NM Champion's Path Holo,,06.15.26.1-025,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532591",Rotom VSTAR 046/159 NM SWSH: Crown Zenith Holo,,06.15.26.1-034,"1","FIXED_PRICE","USD",2.39,,,2.39,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532592",Treecko 67/100 NM Crystal Guardians,,06.15.26.1-035,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532593",Sprigatito ex - 087 NM SV: Scarlet & Violet Promo Cards Holo,,06.15.26.1-023,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532602",Premium Power Pro - 174/132 NM ME01: Mega Evolution Holo,,06.15.26.1-013,"1","FIXED_PRICE","USD",3.75,,,3.75,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532603",Flareon - (#27 Charizard Stamped) SM186 NM Battle Academy,,06.15.26.1-016,"1","FIXED_PRICE","USD",3.75,,,3.75,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532604",Misty's Determination 104/122 NM XY - BREAKpoint,,06.15.26.1-005,"1","FIXED_PRICE","USD",2.39,,,2.39,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532605",Victini 10/145 NM SM - Guardians Rising Reverse Holo,,06.15.26.1-009,"1","FIXED_PRICE","USD",3.15,,,3.15,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532606",Wigglytuff - 105/094 NM ME02: Phantasmal Flames Holo,,06.15.26.1-015,"1","FIXED_PRICE","USD",9.99,,,9.99,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532607",Moltres 22/113 NM Legendary Treasures,,06.15.26.1-020,"2","FIXED_PRICE","USD",6.99,,,6.99,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532608",Team Rocket's Nidoking ex - 217 NM SV: Scarlet & Violet Promo Cards Holo,,06.15.26.1-010,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532609",Moltres 9/124 NM XY - Fates Collide,,06.15.26.1-019,"2","FIXED_PRICE","USD",4.5,,,4.5,"0","1","0","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532610",Machoke (#22) 22/30 NM XY Trainer Kit: Latias & Latios,,06.15.26.1-018,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532611",Misty's Determination 80/108 NM XY - Evolutions,,06.15.26.1-004,"1","FIXED_PRICE","USD",1.55,,,1.55,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532613",Zoroark 73/146 NM XY Base Set,,06.15.26.1-002,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532614",Rocket's Admin. 86/109 NM Celebrations: Classic Collection Holo,,06.15.26.1-017,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391532615",Magnemite 37/108 NM XY - Evolutions Reverse Holo,,06.15.26.1-003,"1","FIXED_PRICE","USD",1.55,,,1.55,"0","","","Jun-22-26 07:22:05 PDT","Jul-22-26 07:22:05 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539547",Axew (Poke Ball Pattern) Holo Common SV: Black Bolt 068/086 NM,,06.02.26-041,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 07:28:31 PDT","Jul-22-26 07:28:31 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539801",Lopunny (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 084/131 NM,,06.02.26-005,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539803",Sneasel (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 061/131 NM,,06.02.26-009,"1","FIXED_PRICE","USD",1.89,,,1.89,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539806",Glass Trumpet (Poke Ball Pattern) Holo SV: Prismatic Evolutions 110/131 NM,,06.02.26-013,"1","FIXED_PRICE","USD",1.39,,,1.39,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539807",Noibat (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 090/131 NM,,06.02.26-007,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539809",Black Belt's Training - (Poke Ball Pattern) SV: Prismatic Evolutions 099/131 NM,,06.02.26-017,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539811",Carmine (Poke Ball Pattern) Holo Uncommon SV: Prismatic Evolutions 103/131 NM,,06.02.26-015,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539812",Dipplin (Poke Ball Pattern) Holo Uncommon SV: Prismatic Evolutions 010/131 NM,,06.02.26-002,"1","FIXED_PRICE","USD",1.65,,,1.65,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539813",Earthen Vessel (Poke Ball Pattern) SV: Prismatic Evolutions 106/131 NM,,06.02.26-020,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539815",Bloodmoon Ursaluna (Poke Ball Pattern) SV: Prismatic Evolutions 054/131 NM,,06.02.26-003,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539816",Riolu (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 050/131 NM,,06.02.26-001,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539817",Hippowdon (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 053/131 NM,,06.02.26-012,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539818",Fezandipiti (Poke Ball Pattern) Holo Rare SV: Prismatic Evolutions 045/131 NM,,06.02.26-010,"1","FIXED_PRICE","USD",1.39,,,1.39,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539820",Okidogi (Poke Ball Pattern) Holo Rare SV: Prismatic Evolutions 057/131 NM,,06.02.26-006,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539823",Furfrou (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 088/131 NM,,06.02.26-004,"1","FIXED_PRICE","USD",1.75,,,1.75,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539825",Hoothoot (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 077/131 NM,,06.02.26-008,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539826",Festival Grounds (Poke Ball Pattern) SV: Prismatic Evolutions 108/131 NM,,06.02.26-014,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539829",Black Belt's Training - (Poke Ball Pattern) SV: Prismatic Evolutions 097/131 NM,,06.02.26-018,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539839",Patrat (Poke Ball Pattern) Holo Common SV: White Flare 072/086 NM,,06.02.26-032,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539840",Escavalier (Poke Ball Pattern) Holo Common SV: Black Bolt 060/086 NM,,06.02.26-038,"1","FIXED_PRICE","USD",1.39,,,1.39,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539841",Professor Turo's Scenario (Poke Ball) SV: Prismatic Evolutions 121/131 NM,,06.02.26-022,"1","FIXED_PRICE","USD",2.25,,,2.25,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539842",Lilligant (Poke Ball Pattern) Holo Uncommon SV: Black Bolt 007/086 NM,,06.02.26-030,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539845",Landorus (Poke Ball Pattern) Holo Rare SV: Black Bolt 053/086 NM,,06.02.26-033,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539847",Energy Coin (Poke Ball Pattern) Holo Uncommon SV: Black Bolt 081/086 NM,,06.02.26-035,"1","FIXED_PRICE","USD",2.39,,,2.39,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539848",Darmanitan (Poke Ball Pattern) Holo Uncommon SV: Black Bolt 014/086 NM,,06.02.26-028,"1","FIXED_PRICE","USD",1.39,,,1.39,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539849",Haban Berry (Poke Ball Pattern) Holo Common SV: Prismatic Evolutions 111/131 NM,,06.02.26-021,"1","FIXED_PRICE","USD",1.89,,,1.89,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539850",Basculin (Poke Ball Pattern) Holo Common SV: White Flare 024/086 NM,,06.02.26-031,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147391539852",Tympole (Poke Ball Pattern) Holo Common SV: Black Bolt 019/086 NM,,06.02.26-040,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-22-26 07:28:35 PDT","Jul-22-26 07:28:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
