Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN,audit_price_column,audit_price,price_under_0_99,price_equal_0_99,price_under_1_49,price_over_100
147395285982,Negate 0047 Common Teenage Mutant Ninja Turtles Magic: The Gathering Near Mint,,CS-JPUNTG,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:08 PDT,Jul-24-26 06:34:08 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285983,High-Flying Ace 0009 Common Teenage Mutant Ninja Turtles Magic: The Gathering NM,,CS-YD3ZYW,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:08 PDT,Jul-24-26 06:34:08 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285984,EPF Point Squad 0145 Common Teenage Mutant Ninja Turtles Magic: The Gathering NM,,CS-AYYWNY,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:08 PDT,Jul-24-26 06:34:08 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285985,Zoo Escapees 0138 Common Teenage Mutant Ninja Turtles Magic: The Gathering NM,,CS-3RXC2B,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:08 PDT,Jul-24-26 06:34:08 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285986,Prishe's Wanderings 193 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-H554US,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:08 PDT,Jul-24-26 06:34:08 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285987,Qiqirn Merchant 65 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-TAFFBR,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:08 PDT,Jul-24-26 06:34:08 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285989,Slash of Light 32 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-45MECD,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:08 PDT,Jul-24-26 06:34:08 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285991,Summon: Fat Chocobo 202 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-X8PSNP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285992,Shinra Reinforcements 118 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-22YCFC,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285994,Qutrub Forayer 112 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-M6BU7W,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285995,Call the Mountain Chocobo 131 Common FINAL FANTASY Magic: The Gathering NM,,CS-6D3WY7,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285996,Foot Ninjas 0147 Common Teenage Mutant Ninja Turtles Magic: The Gathering NM,,CS-QCMSMJ,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285997,Coeurl 12 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-KVHZJZ,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395285999,Commune with Beavers 182 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-CKJ84D,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286000,Hill Gigas 141 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-M9R2X5,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286002,Ice Flan 55 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-KSGNM7,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286003,Adventurer's Airship 252 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-NXTUU9,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286004,Gran Pulse Ochu 189 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-59KRPW,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286005,Summon: Choco/Mog 35 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-R5945G,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286006,Item Shopkeep 142 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-ZTETTR,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286007,Malboro 106 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-9TE6TP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286008,Bard's Bow 174 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-WJDNSS,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286009,Rook Turret 69 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-MFGYE8,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286010,Coeurl 12 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-KVHZJZ,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286011,Monk's Fist 265 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-G689BA,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286012,Sahagin 71 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-R2WT4E,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286013,Qutrub Forayer 112 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-M6BU7W,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286014,Call the Mountain Chocobo 131 Common FINAL FANTASY Magic: The Gathering NM,,CS-6D3WY7,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286015,Ice Flan 55 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-KSGNM7,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286016,Commune with Beavers 182 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-CKJ84D,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286017,Summon: Choco/Mog 35 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-R5945G,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286018,White Auracite 41 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-MK44GQ,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286020,Qutrub Forayer 112 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-M6BU7W,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286021,Item Shopkeep 142 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-ZTETTR,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286022,Call the Mountain Chocobo 131 Common FINAL FANTASY Magic: The Gathering NM,,CS-6D3WY7,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286023,Goobbue Gardener 188 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-4JKD9B,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286024,Adventurer's Airship 252 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-NXTUU9,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286025,Loporrit Scout 192 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-BSPVSG,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286026,Aerith Rescue Mission 5 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-3JVVKX,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286027,Light of Judgment 144 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-4U6ZS3,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286029,Stuck in Summoner's Sanctum 76 Common FINAL FANTASY Magic: The Gathering NM,,CS-DN5CU8,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286030,Sephiroth's Intervention 116 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-TETYXD,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286031,Gigantoad 187 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-YRQJ39,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286032,You're Not Alone 44 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-VHZD7S,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286033,Magic Pot 263 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-D342SJ,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286034,Gigantoad 187 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-YRQJ39,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286035,Sephiroth's Intervention 116 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-TETYXD,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286036,Stuck in Summoner's Sanctum 76 Common FINAL FANTASY Magic: The Gathering NM,,CS-DN5CU8,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286037,You're Not Alone 44 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-VHZD7S,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286038,Blazing Bomb 130 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-4XRMDS,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286039,Fight On! 100 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-T5ZHEA,1,FIXED_PRICE,USD,0.99,,,0.99,0,0,0,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286040,World Map 270 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-5FSNDD,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286041,Light of Judgment 144 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-4U6ZS3,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286042,Sephiroth's Intervention 116 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-TETYXD,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286043,Gigantoad 187 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-YRQJ39,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286044,Rook Turret 69 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-MFGYE8,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286045,Aerith Rescue Mission 5 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-3JVVKX,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286046,Loporrit Scout 192 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-BSPVSG,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286047,Gysahl Greens 190 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-2RACUS,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:09 PDT,Jul-24-26 06:34:09 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286048,Blitzball 254 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-WXRSJ5,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:10 PDT,Jul-24-26 06:34:10 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286049,Gaelicat 22 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-YBMTGP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:10 PDT,Jul-24-26 06:34:10 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286050,Magic Damper 61 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-555RED,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:10 PDT,Jul-24-26 06:34:10 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286051,Summon: G.F. Ifrit 163 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-QT9AN7,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:10 PDT,Jul-24-26 06:34:10 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286052,Gran Pulse Ochu 189 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-59KRPW,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:10 PDT,Jul-24-26 06:34:10 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286053,Ahriman 87 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-VK6329,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:10 PDT,Jul-24-26 06:34:10 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286055,Sahagin 71 Common FINAL FANTASY Magic: The Gathering Near Mint,,CS-R2WT4E,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:10 PDT,Jul-24-26 06:34:10 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147395286183,Restless Bloodseeker (Showcase) 295 Innistrad: Crimson Vow MTG Foil NM,,CS-QJKUEP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-24-26 06:34:24 PDT,Jul-24-26 06:34:24 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859186,EEVEE 054/078 POKEMON GO COMMON NM,,CS-RYWBVP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859187,EEVEE 054/078 POKEMON GO COMMON NM,,CS-RYWBVP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859188,GYARADOS 022/078 POKEMON GO REVERSE HOLO HOLO RARE NM,,CS-N9S7GX,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859190,MELMETAL 046/078 POKEMON GO HOLO HOLO RARE NM,,CS-N6NPFH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859191,GOLISOPOD 026/078 POKEMON GO HOLO HOLO RARE NM,,CS-GDK9BH,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859194,SPINARAK 006/078 POKEMON GO COMMON NM,,CS-MF6838,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859195,CAMERUPT 014/078 POKEMON GO UNCOMMON NM,,CS-XTJZ6X,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859196,CAMERUPT 014/078 POKEMON GO UNCOMMON NM,,CS-XTJZ6X,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859199,CHARMANDER 008/078 POKEMON GO COMMON NM,,CS-F2FCAK,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859201,CHARMANDER 008/078 POKEMON GO COMMON NM,,CS-F2FCAK,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859202,CHARMANDER 008/078 POKEMON GO COMMON NM,,CS-F2FCAK,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859205,CHANSEY 051/078 POKEMON GO UNCOMMON NM,,CS-6VUBWA,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859206,EEVEE 054/078 POKEMON GO COMMON NM,,CS-RYWBVP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
147400859207,EEVEE 054/078 POKEMON GO COMMON NM,,CS-RYWBVP,1,FIXED_PRICE,USD,0.99,,,0.99,0,,,Jun-27-26 04:28:22 PDT,Jul-27-26 04:28:22 PDT,CCG Individual Cards,183454,,,Ungraded,,,,Near mint or better,,US,,,,Current price,0.99,False,True,True,False
