item_id,title,game,audit_timestamp,confirmed_location,audit_status,notes,capture_image_path,source_file
147400859212,TYRANITAR 043/078 POKEMON GO HOLO HOLO RARE NM,pokemon,2026-06-29T15:54:30,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859214,ARTICUNO 024/078 POKEMON GO REVERSE HOLO HOLO RARE NM,pokemon,2026-06-29T15:54:30,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859215,GYARADOS 022/078 POKEMON GO HOLO HOLO RARE NM,pokemon,2026-06-29T15:54:30,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859216,BLISSEY 052/078 POKEMON GO HOLO HOLO RARE NM,pokemon,2026-06-29T15:54:30,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859217,GYARADOS 022/078 POKEMON GO REVERSE HOLO HOLO RARE NM,pokemon,2026-06-29T15:54:30,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859221,GOLISOPOD 026/078 POKEMON GO HOLO HOLO RARE NM,pokemon,2026-06-29T15:54:31,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859225,XATU 033/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:31,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859226,XATU 033/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:31,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859227,XATU 033/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:31,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859230,IVYSAUR 002/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:31,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859231,IVYSAUR 002/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:32,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859233,BIBAREL 060/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:32,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859235,BIDOOF 059/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:32,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859238,BULBASAUR 001/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:32,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859240,BULBASAUR 001/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:32,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859242,AMBIPOM 057/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:32,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859247,AIPOM 056/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:33,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859248,AIPOM 056/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:33,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859249,AIPOM 056/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:33,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859260,CHANSEY 051/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:33,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859261,SLOWPOKE 019/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:33,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859262,SOLROCK 039/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:33,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859266,NATU 032/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:34,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859269,BIBAREL 060/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:34,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859270,SLOWPOKE 019/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:34,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859271,LURE MODULE 067/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:34,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859274,EGG INCUBATOR 066/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:34,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859275,AIPOM 056/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:34,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859278,ARIADOS 007/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:36,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859279,ARIADOS 007/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:36,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859280,AMBIPOM 057/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:36,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859283,AMBIPOM 057/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:36,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859287,LUNATONE 034/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:36,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859290,PIKACHU 027/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:37,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859292,PIDOVE 061/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:37,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859293,PIDOVE 061/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:37,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859294,MELTAN 045/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:37,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859295,MAGIKARP 021/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:37,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859297,MELTAN 045/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:38,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859299,SLOWBRO 020/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:38,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859302,STEELIX 044/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:38,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859303,SLOWPOKE 019/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:38,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859308,ALOLAN RATTATA 041/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:38,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859310,SOLROCK 039/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:39,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859313,ALOLAN RATICATE 042/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:39,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859314,ALOLAN RATICATE 042/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:39,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859316,TRANQUILL 062/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:39,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859320,TRANQUILL 062/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:40,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859323,TRANQUILL 062/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:40,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859326,UNFEZANT 063/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:40,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859328,ONIX 036/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:40,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859330,ONIX 036/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:40,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859333,NUMEL 013/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:40,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859335,NATU 032/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:41,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859337,NUMEL 013/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:41,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859345,BIDOOF 059/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:41,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859346,MELTAN 045/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:42,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859352,BLANCHE 064/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:42,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859354,CHARMANDER 008/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:42,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859356,ARIADOS 007/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:42,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859357,EGG INCUBATOR 066/078 POKEMON GO UNCOMMON NM,pokemon,2026-06-29T15:54:43,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859358,PIKACHU 027/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:43,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859360,WIMPOD 025/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:43,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859363,ALOLAN RATTATA 041/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:43,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859365,BIDOOF 059/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:44,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859367,PIKACHU 027/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:44,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859372,NATU 032/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:44,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859373,NUMEL 013/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:44,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859376,SQUIRTLE 015/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:44,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859378,MAGIKARP 021/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:45,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859381,MELTAN 045/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:45,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859383,LARVITAR 037/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:45,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859386,LARVITAR 037/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:45,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859387,LARVITAR 037/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:46,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859388,LARVITAR 037/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:47,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859388,LARVITAR 037/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:49,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859388,LARVITAR 037/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:50,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147400859388,LARVITAR 037/078 POKEMON GO COMMON NM,pokemon,2026-06-29T15:54:50,ETB-03-A,confirmed,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147258801076,N's Zoroark ex SR #117/100 - TAG 10 - Battle Partners - Pokemon Japanese,pokemon,2026-06-29T15:55:09,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147293569097,Moltres 146/165 Scarlet & Violet 151 Holo Rare NM Pokemon,pokemon,2026-06-29T15:55:10,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147293594732,Omastar 139/165 Scarlet & Violet 151 Rare NM Pokemon,pokemon,2026-06-29T15:55:14,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147293596889,Articuno 144/165 Scarlet & Violet 151 Rare NM Pokemon,pokemon,2026-06-29T15:55:14,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147293600241,Starmie 121/165 Scarlet & Violet 151 Holo Rare NM Pokemon,pokemon,2026-06-29T15:55:14,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147293602847,Pokemon Ditto 132/165 Sv: Scarlet & Violet 151 Holo,pokemon,2026-06-29T15:55:14,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147293609500,Chansey 113/165 Scarlet & Violet 151 Holo Rare NM Pokemon,pokemon,2026-06-29T15:55:15,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147293613071,Aerodactyl 142/165 Scarlet & Violet 151 Holo Rare NM Pokemon,pokemon,2026-06-29T15:55:15,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147305482659,Victreebel 071/165 Scarlet & Violet 151 Reverse Holo NM Pokemon,pokemon,2026-06-29T15:55:15,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147306694444,Master Ball 153/162 ACE SPEC NM Pokemon,pokemon,2026-06-29T15:55:15,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147317919204,Zapdos ex 192/165 Pokemon 151 Ultra Rare,pokemon,2026-06-29T15:55:15,05.19.26,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147323836511,Gengar 050/088 Rare Perfect Order Pokemon Reverse Holo Near Mint,pokemon,2026-06-29T15:55:15,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147328720196,Pokémon TCG Scarlet & Violet Spiritomb #129/198 Rare Cosmos Holo Promo NM,pokemon,2026-06-29T15:55:15,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147328720903,Pokémon TCG Sableye 136/193 - Near Mint Cosmos Holo Promo - Paldea Evolved,pokemon,2026-06-29T15:55:16,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147328722206,Pokemon Obsidian Flames 136/197 Darkrai Cosmos Holo with Swirl,pokemon,2026-06-29T15:55:16,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147328750774,OGRE'S MASK 159/167 Twilight Masquerade Holo Rare Promo Pokemon Card Near Mint,pokemon,2026-06-29T15:55:16,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147328802593,Applin 020/192  Cosmos Holo Pokemon Card Rebel Clash NM,pokemon,2026-06-29T15:55:16,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147329553204,Walking Wake ex 189/162 Pokemon TCG Temporal Forces Ultra Rare Full Art FA,pokemon,2026-06-29T15:55:16,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147330533083,Ditto (Poke Ball Pattern) 132/165 SV2a: Pokemon Card 151 NM,pokemon,2026-06-29T15:55:16,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147330796291,Pokemon - Daisy's Help 195/165 - Ultra Rare Trainer Scarlet & Violet: 151,pokemon,2026-06-29T15:55:17,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147330797272,Giovanni’s Charisma 197/165 Full Art Trainer Pokémon TCG Scarlet & Violet 151 NM,pokemon,2026-06-29T15:55:17,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147331517681,Miracle Headset 183/191 Sv08: Surging Sparks Holo Ace Spec Pokémon TCG NM,pokemon,2026-06-29T15:55:17,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147336097761,DODRIO 047/060 COLLECTION Y JAPANESE POKEMON TCG,pokemon,2026-06-29T15:55:17,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
147336114584,(Japanese) Poliwag 015/096 C - XY3 Rising Fist 1st Edition - Pokémon TCG (NM),pokemon,2026-06-29T15:55:17,ETB-01-B,already_correct,,,C:\Users\JaredHill\OneDrive\PutnamCollectibles\Business\eBay_Store_Items\eBay-all-active-listings-report-2026-06-29-12328689686.csv
